group,mutants,killed_mutants,unique_target_tests,unique_failing_tests,unique_error_tests,kill_events,source_mode,wide_csv,long_csv
batch04__JacksonCore_1__isNextTokenNameYes__jacksoncore_1f_isNextTokenNameYes_line902,7,3,4,3,0,7,test_results.csv,harness/experiments/target_coverage/kill_matrices/batch04__JacksonCore_1__isNextTokenNameYes__jacksoncore_1f_isNextTokenNameYes_line902_kill_matrix.csv,harness/experiments/target_coverage/kill_matrices/batch04__JacksonCore_1__isNextTokenNameYes__jacksoncore_1f_isNextTokenNameYes_line902_kill_matrix_long.csv
batch04__JacksonCore_1__skipColon__jacksoncore_1f_skipColon_line2527,5,2,2,2,0,3,test_results.csv,harness/experiments/target_coverage/kill_matrices/batch04__JacksonCore_1__skipColon__jacksoncore_1f_skipColon_line2527_kill_matrix.csv,harness/experiments/target_coverage/kill_matrices/batch04__JacksonCore_1__skipColon__jacksoncore_1f_skipColon_line2527_kill_matrix_long.csv
batch04__JacksonCore_1__writeSimpleObject__jacksoncore_1f_writeSimpleObject_line465,4,0,1,0,0,0,test_results.csv,harness/experiments/target_coverage/kill_matrices/batch04__JacksonCore_1__writeSimpleObject__jacksoncore_1f_writeSimpleObject_line465_kill_matrix.csv,harness/experiments/target_coverage/kill_matrices/batch04__JacksonCore_1__writeSimpleObject__jacksoncore_1f_writeSimpleObject_line465_kill_matrix_long.csv
batch04__JacksonCore_22__finishToken__jacksoncore_22f_finishToken_line218,8,7,39,21,0,32,test_results.csv,harness/experiments/target_coverage/kill_matrices/batch04__JacksonCore_22__finishToken__jacksoncore_22f_finishToken_line218_kill_matrix.csv,harness/experiments/target_coverage/kill_matrices/batch04__JacksonCore_22__finishToken__jacksoncore_22f_finishToken_line218_kill_matrix_long.csv
batch04__JacksonCore_22__startValueAfterColon__jacksoncore_22f_startValueAfterColon_line545,7,0,14,0,0,0,test_results.csv,harness/experiments/target_coverage/kill_matrices/batch04__JacksonCore_22__startValueAfterColon__jacksoncore_22f_startValueAfterColon_line545_kill_matrix.csv,harness/experiments/target_coverage/kill_matrices/batch04__JacksonCore_22__startValueAfterColon__jacksoncore_22f_startValueAfterColon_line545_kill_matrix_long.csv
batch04__JacksonCore_25__finishAposName__jacksoncore_25f_finishAposName_line2136,7,2,2,2,0,4,test_results.csv,harness/experiments/target_coverage/kill_matrices/batch04__JacksonCore_25__finishAposName__jacksoncore_25f_finishAposName_line2136_kill_matrix.csv,harness/experiments/target_coverage/kill_matrices/batch04__JacksonCore_25__finishAposName__jacksoncore_25f_finishAposName_line2136_kill_matrix_long.csv
batch04__JacksonCore_25__startValueAfterComma__jacksoncore_25f_startValueAfterComma_line812,7,2,20,20,0,29,test_results.csv,harness/experiments/target_coverage/kill_matrices/batch04__JacksonCore_25__startValueAfterComma__jacksoncore_25f_startValueAfterComma_line812_kill_matrix.csv,harness/experiments/target_coverage/kill_matrices/batch04__JacksonCore_25__startValueAfterComma__jacksoncore_25f_startValueAfterComma_line812_kill_matrix_long.csv
batch04__JacksonCore_25__startValueExpectComma__jacksoncore_25f_startValueExpectComma_line642,7,1,29,6,0,6,test_results.csv,harness/experiments/target_coverage/kill_matrices/batch04__JacksonCore_25__startValueExpectComma__jacksoncore_25f_startValueExpectComma_line642_kill_matrix.csv,harness/experiments/target_coverage/kill_matrices/batch04__JacksonCore_25__startValueExpectComma__jacksoncore_25f_startValueExpectComma_line642_kill_matrix_long.csv
batch04__JacksonCore_2__parseFloat__jacksoncore_2f_parseFloat_line1329,6,5,7,7,0,12,test_results.csv,harness/experiments/target_coverage/kill_matrices/batch04__JacksonCore_2__parseFloat__jacksoncore_2f_parseFloat_line1329_kill_matrix.csv,harness/experiments/target_coverage/kill_matrices/batch04__JacksonCore_2__parseFloat__jacksoncore_2f_parseFloat_line1329_kill_matrix_long.csv
batch04__JacksonCore_4__writeSimpleObject__jacksoncore_4f_writeSimpleObject_line1505,4,1,1,1,0,1,test_results.csv,harness/experiments/target_coverage/kill_matrices/batch04__JacksonCore_4__writeSimpleObject__jacksoncore_4f_writeSimpleObject_line1505_kill_matrix.csv,harness/experiments/target_coverage/kill_matrices/batch04__JacksonCore_4__writeSimpleObject__jacksoncore_4f_writeSimpleObject_line1505_kill_matrix_long.csv
batch04__JacksonDatabind_1__addDeserializerConstructors__jacksondatabind_1f_addDeserializerConstructors_line357,6,3,491,446,0,612,test_results.csv,harness/experiments/target_coverage/kill_matrices/batch04__JacksonDatabind_1__addDeserializerConstructors__jacksondatabind_1f_addDeserializerConstructors_line357_kill_matrix.csv,harness/experiments/target_coverage/kill_matrices/batch04__JacksonDatabind_1__addDeserializerConstructors__jacksondatabind_1f_addDeserializerConstructors_line357_kill_matrix_long.csv
batch04__JacksonDatabind_1__addDeserializerFactoryMethods__jacksondatabind_1f_addDeserializerFactoryMethods_line507,4,2,494,22,0,22,test_results.csv,harness/experiments/target_coverage/kill_matrices/batch04__JacksonDatabind_1__addDeserializerFactoryMethods__jacksondatabind_1f_addDeserializerFactoryMethods_line507_kill_matrix.csv,harness/experiments/target_coverage/kill_matrices/batch04__JacksonDatabind_1__addDeserializerFactoryMethods__jacksondatabind_1f_addDeserializerFactoryMethods_line507_kill_matrix_long.csv
batch04__JacksonDatabind_1__resolve__jacksondatabind_1f_resolve_line255,4,3,332,318,0,323,test_results.csv,harness/experiments/target_coverage/kill_matrices/batch04__JacksonDatabind_1__resolve__jacksondatabind_1f_resolve_line255_kill_matrix.csv,harness/experiments/target_coverage/kill_matrices/batch04__JacksonDatabind_1__resolve__jacksondatabind_1f_resolve_line255_kill_matrix_long.csv
batch04__JacksonDatabind_1__serialize__jacksondatabind_1f_serialize_line203,5,2,2,2,0,2,test_results.csv,harness/experiments/target_coverage/kill_matrices/batch04__JacksonDatabind_1__serialize__jacksondatabind_1f_serialize_line203_kill_matrix.csv,harness/experiments/target_coverage/kill_matrices/batch04__JacksonDatabind_1__serialize__jacksondatabind_1f_serialize_line203_kill_matrix_long.csv
batch04__JacksonDatabind_2__forType__jacksondatabind_2f_forType_line63,6,3,219,17,0,20,test_results.csv,harness/experiments/target_coverage/kill_matrices/batch04__JacksonDatabind_2__forType__jacksondatabind_2f_forType_line63_kill_matrix.csv,harness/experiments/target_coverage/kill_matrices/batch04__JacksonDatabind_2__forType__jacksondatabind_2f_forType_line63_kill_matrix_long.csv
batch04__JacksonDatabind_59__deserializeFromObject__jacksondatabind_59f_deserializeFromObject_line60,6,5,7,7,0,9,test_results.csv,harness/experiments/target_coverage/kill_matrices/batch04__JacksonDatabind_59__deserializeFromObject__jacksondatabind_59f_deserializeFromObject_line60_kill_matrix.csv,harness/experiments/target_coverage/kill_matrices/batch04__JacksonDatabind_59__deserializeFromObject__jacksondatabind_59f_deserializeFromObject_line60_kill_matrix_long.csv
batch04__JacksonDatabind_80__deserializeUsingProperties__jacksondatabind_80f_deserializeUsingProperties_line328,5,2,1,1,0,2,test_results.csv,harness/experiments/target_coverage/kill_matrices/batch04__JacksonDatabind_80__deserializeUsingProperties__jacksondatabind_80f_deserializeUsingProperties_line328_kill_matrix.csv,harness/experiments/target_coverage/kill_matrices/batch04__JacksonDatabind_80__deserializeUsingProperties__jacksondatabind_80f_deserializeUsingProperties_line328_kill_matrix_long.csv
batch04__JacksonDatabind_80__isValuePresent__jacksondatabind_80f_isValuePresent_line179,8,1,20,1,0,1,test_results.csv,harness/experiments/target_coverage/kill_matrices/batch04__JacksonDatabind_80__isValuePresent__jacksondatabind_80f_isValuePresent_line179_kill_matrix.csv,harness/experiments/target_coverage/kill_matrices/batch04__JacksonDatabind_80__isValuePresent__jacksondatabind_80f_isValuePresent_line179_kill_matrix_long.csv
batch04__JacksonDatabind_96__idFrom__jacksondatabind_96f_idFrom_line66,3,1,103,98,0,98,test_results.csv,harness/experiments/target_coverage/kill_matrices/batch04__JacksonDatabind_96__idFrom__jacksondatabind_96f_idFrom_line66_kill_matrix.csv,harness/experiments/target_coverage/kill_matrices/batch04__JacksonDatabind_96__idFrom__jacksondatabind_96f_idFrom_line66_kill_matrix_long.csv
batch04__JacksonXml_1__findRootName__jacksonxml_1f_findRootName_line63,8,3,69,69,0,85,test_results.csv,harness/experiments/target_coverage/kill_matrices/batch04__JacksonXml_1__findRootName__jacksonxml_1f_findRootName_line63_kill_matrix.csv,harness/experiments/target_coverage/kill_matrices/batch04__JacksonXml_1__findRootName__jacksonxml_1f_findRootName_line63_kill_matrix_long.csv
batch04__JacksonXml_1__hasXMLFormat__jacksonxml_1f_hasXMLFormat_line682,8,7,8,4,0,9,test_results.csv,harness/experiments/target_coverage/kill_matrices/batch04__JacksonXml_1__hasXMLFormat__jacksonxml_1f_hasXMLFormat_line682_kill_matrix.csv,harness/experiments/target_coverage/kill_matrices/batch04__JacksonXml_1__hasXMLFormat__jacksonxml_1f_hasXMLFormat_line682_kill_matrix_long.csv
batch04__JacksonXml_1__nextTextValue__jacksonxml_1f_nextTextValue_line594,6,4,4,4,0,12,test_results.csv,harness/experiments/target_coverage/kill_matrices/batch04__JacksonXml_1__nextTextValue__jacksonxml_1f_nextTextValue_line594_kill_matrix.csv,harness/experiments/target_coverage/kill_matrices/batch04__JacksonXml_1__nextTextValue__jacksonxml_1f_nextTextValue_line594_kill_matrix_long.csv
batch04__JacksonXml_1__next__jacksonxml_1f_next_line303,8,4,79,79,0,243,test_results.csv,harness/experiments/target_coverage/kill_matrices/batch04__JacksonXml_1__next__jacksonxml_1f_next_line303_kill_matrix.csv,harness/experiments/target_coverage/kill_matrices/batch04__JacksonXml_1__next__jacksonxml_1f_next_line303_kill_matrix_long.csv
batch04__JacksonXml_1__sanitizeXmlTypeName__jacksonxml_1f_sanitizeXmlTypeName_line32,6,2,55,3,0,3,test_results.csv,harness/experiments/target_coverage/kill_matrices/batch04__JacksonXml_1__sanitizeXmlTypeName__jacksonxml_1f_sanitizeXmlTypeName_line32_kill_matrix.csv,harness/experiments/target_coverage/kill_matrices/batch04__JacksonXml_1__sanitizeXmlTypeName__jacksonxml_1f_sanitizeXmlTypeName_line32_kill_matrix_long.csv
batch04__JacksonXml_1__serializeAsField__jacksonxml_1f_serializeAsField_line78,4,2,16,2,0,2,test_results.csv,harness/experiments/target_coverage/kill_matrices/batch04__JacksonXml_1__serializeAsField__jacksonxml_1f_serializeAsField_line78_kill_matrix.csv,harness/experiments/target_coverage/kill_matrices/batch04__JacksonXml_1__serializeAsField__jacksonxml_1f_serializeAsField_line78_kill_matrix_long.csv
batch04__JacksonXml_1__updateProperties__jacksonxml_1f_updateProperties_line31,6,3,66,29,0,41,test_results.csv,harness/experiments/target_coverage/kill_matrices/batch04__JacksonXml_1__updateProperties__jacksonxml_1f_updateProperties_line31_kill_matrix.csv,harness/experiments/target_coverage/kill_matrices/batch04__JacksonXml_1__updateProperties__jacksonxml_1f_updateProperties_line31_kill_matrix_long.csv
batch04__JacksonXml_2__writeString__jacksonxml_2f_writeString_line560,4,3,64,52,0,79,test_results.csv,harness/experiments/target_coverage/kill_matrices/batch04__JacksonXml_2__writeString__jacksonxml_2f_writeString_line560_kill_matrix.csv,harness/experiments/target_coverage/kill_matrices/batch04__JacksonXml_2__writeString__jacksonxml_2f_writeString_line560_kill_matrix_long.csv
batch04__Jsoup_12__parseAttribute__jsoup_12f_parseAttribute_line183,1,0,129,0,0,0,test_results.csv,harness/experiments/target_coverage/kill_matrices/batch04__Jsoup_12__parseAttribute__jsoup_12f_parseAttribute_line183_kill_matrix.csv,harness/experiments/target_coverage/kill_matrices/batch04__Jsoup_12__parseAttribute__jsoup_12f_parseAttribute_line183_kill_matrix_long.csv
batch04__Jsoup_1__canContain__jsoup_1f_canContain_line67,6,5,128,127,0,542,test_results.csv,harness/experiments/target_coverage/kill_matrices/batch04__Jsoup_1__canContain__jsoup_1f_canContain_line67_kill_matrix.csv,harness/experiments/target_coverage/kill_matrices/batch04__Jsoup_1__canContain__jsoup_1f_canContain_line67_kill_matrix_long.csv
batch04__Jsoup_20__resetInsertionMode__jsoup_20f_resetInsertionMode_line351,8,3,52,43,0,66,test_results.csv,harness/experiments/target_coverage/kill_matrices/batch04__Jsoup_20__resetInsertionMode__jsoup_20f_resetInsertionMode_line351_kill_matrix.csv,harness/experiments/target_coverage/kill_matrices/batch04__Jsoup_20__resetInsertionMode__jsoup_20f_resetInsertionMode_line351_kill_matrix_long.csv
batch04__Jsoup_67__parseInputStream__jsoup_67f_parseInputStream_line92,1,0,38,0,0,0,test_results.csv,harness/experiments/target_coverage/kill_matrices/batch04__Jsoup_67__parseInputStream__jsoup_67f_parseInputStream_line92_kill_matrix.csv,harness/experiments/target_coverage/kill_matrices/batch04__Jsoup_67__parseInputStream__jsoup_67f_parseInputStream_line92_kill_matrix_long.csv
batch04__JxPath_1__computeContextDependent__jxpath_1f_computeContextDependent_line142,6,0,1,0,0,0,test_results.csv,harness/experiments/target_coverage/kill_matrices/batch04__JxPath_1__computeContextDependent__jxpath_1f_computeContextDependent_line142_kill_matrix.csv,harness/experiments/target_coverage/kill_matrices/batch04__JxPath_1__computeContextDependent__jxpath_1f_computeContextDependent_line142_kill_matrix_long.csv
batch04__JxPath_1__computeValue__jxpath_1f_computeValue_line212,8,1,9,1,0,1,test_results.csv,harness/experiments/target_coverage/kill_matrices/batch04__JxPath_1__computeValue__jxpath_1f_computeValue_line212_kill_matrix.csv,harness/experiments/target_coverage/kill_matrices/batch04__JxPath_1__computeValue__jxpath_1f_computeValue_line212_kill_matrix_long.csv
batch04__JxPath_1__jjMoveStringLiteralDfa0_0__jxpath_1f_jjMoveStringLiteralDfa0_0_line402,7,6,136,84,0,99,test_results.csv,harness/experiments/target_coverage/kill_matrices/batch04__JxPath_1__jjMoveStringLiteralDfa0_0__jxpath_1f_jjMoveStringLiteralDfa0_0_line402_kill_matrix.csv,harness/experiments/target_coverage/kill_matrices/batch04__JxPath_1__jjMoveStringLiteralDfa0_0__jxpath_1f_jjMoveStringLiteralDfa0_0_line402_kill_matrix_long.csv
batch04__JxPath_1__jjMoveStringLiteralDfa2_0__jxpath_1f_jjMoveStringLiteralDfa2_0_line536,8,1,117,82,0,82,test_results.csv,harness/experiments/target_coverage/kill_matrices/batch04__JxPath_1__jjMoveStringLiteralDfa2_0__jxpath_1f_jjMoveStringLiteralDfa2_0_line536_kill_matrix.csv,harness/experiments/target_coverage/kill_matrices/batch04__JxPath_1__jjMoveStringLiteralDfa2_0__jxpath_1f_jjMoveStringLiteralDfa2_0_line536_kill_matrix_long.csv
batch04__JxPath_1__jjMoveStringLiteralDfa3_0__jxpath_1f_jjMoveStringLiteralDfa3_0_line598,8,4,88,45,0,62,test_results.csv,harness/experiments/target_coverage/kill_matrices/batch04__JxPath_1__jjMoveStringLiteralDfa3_0__jxpath_1f_jjMoveStringLiteralDfa3_0_line598_kill_matrix.csv,harness/experiments/target_coverage/kill_matrices/batch04__JxPath_1__jjMoveStringLiteralDfa3_0__jxpath_1f_jjMoveStringLiteralDfa3_0_line598_kill_matrix_long.csv
batch04__JxPath_1__jj_3R_129__jxpath_1f_jj_3R_129_line2567,8,1,47,47,0,47,test_results.csv,harness/experiments/target_coverage/kill_matrices/batch04__JxPath_1__jj_3R_129__jxpath_1f_jj_3R_129_line2567_kill_matrix.csv,harness/experiments/target_coverage/kill_matrices/batch04__JxPath_1__jj_3R_129__jxpath_1f_jj_3R_129_line2567_kill_matrix_long.csv
batch04__JxPath_1__jj_3R_18__jxpath_1f_jj_3R_18_line1897,3,0,88,0,0,0,test_results.csv,harness/experiments/target_coverage/kill_matrices/batch04__JxPath_1__jj_3R_18__jxpath_1f_jj_3R_18_line1897_kill_matrix.csv,harness/experiments/target_coverage/kill_matrices/batch04__JxPath_1__jj_3R_18__jxpath_1f_jj_3R_18_line1897_kill_matrix_long.csv
batch04__JxPath_1__jj_3R_19__jxpath_1f_jj_3R_19_line3419,4,0,136,0,0,0,test_results.csv,harness/experiments/target_coverage/kill_matrices/batch04__JxPath_1__jj_3R_19__jxpath_1f_jj_3R_19_line3419_kill_matrix.csv,harness/experiments/target_coverage/kill_matrices/batch04__JxPath_1__jj_3R_19__jxpath_1f_jj_3R_19_line3419_kill_matrix_long.csv
batch04__JxPath_6__canConvert__jxpath_6f_canConvert_line51,8,2,20,7,0,13,test_results.csv,harness/experiments/target_coverage/kill_matrices/batch04__JxPath_6__canConvert__jxpath_6f_canConvert_line51_kill_matrix.csv,harness/experiments/target_coverage/kill_matrices/batch04__JxPath_6__canConvert__jxpath_6f_canConvert_line51_kill_matrix_long.csv
batch04__Lang_1__binaryBeMsb0ToHexDigit__lang_1f_binaryBeMsb0ToHexDigit_line511,8,8,2,2,0,14,test_results.csv,harness/experiments/target_coverage/kill_matrices/batch04__Lang_1__binaryBeMsb0ToHexDigit__lang_1f_binaryBeMsb0ToHexDigit_line511_kill_matrix.csv,harness/experiments/target_coverage/kill_matrices/batch04__Lang_1__binaryBeMsb0ToHexDigit__lang_1f_binaryBeMsb0ToHexDigit_line511_kill_matrix_long.csv
batch04__Lang_1__binaryToHexDigitMsb0_4bits__lang_1f_binaryToHexDigitMsb0_4bits_line403,6,6,2,2,0,11,test_results.csv,harness/experiments/target_coverage/kill_matrices/batch04__Lang_1__binaryToHexDigitMsb0_4bits__lang_1f_binaryToHexDigitMsb0_4bits_line403_kill_matrix.csv,harness/experiments/target_coverage/kill_matrices/batch04__Lang_1__binaryToHexDigitMsb0_4bits__lang_1f_binaryToHexDigitMsb0_4bits_line403_kill_matrix_long.csv
